SRR,contig_name,orf_name,ref_name,identity_score,gap_openings,N/orf_len,M,N,aln_len,orf_len,ref_len
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,DQ356949.1_rdrp_orf1_[Maracuja_mosaic_virus],0.29021739130434787,64,0.7559572719802794,653,920,1400,1217,1103
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,OR350232.1_rdrp_orf1_[Piper_chlorosis_virus],0.29853862212943627,70,0.7871815940838126,672,958,1377,1217,1118
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MH645158.1_rdrp_orf1_[Ullucus_tobamovirus_1],0.280982905982906,61,0.7691043549712407,673,936,1387,1217,1106
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MW346735.1_rdrp_orf1_[Virgaviridae_sp.],0.2806122448979592,64,0.8052588331963846,705,980,1334,1217,1097
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,OL404963.1_rdrp_orf1_[Trichosanthes_mottle_mosaic_virus],0.2842323651452282,71,0.7921117502054231,690,964,1419,1217,1166
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MN164455.1_rdrp_orf1_[Chili_pepper_mild_mottle_virus],0.29374337221633084,64,0.7748562037797864,666,943,1390,1217,1116
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MN164454.1_rdrp_orf1_[Yellow_pepper_mild_mottle_virus],0.27632950990615224,57,0.7880032867707477,694,959,1374,1217,1116
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MW346736.1_rdrp_orf1_[Virgaviridae_sp.],0.28645833333333337,54,0.7888249794576828,685,960,1374,1217,1117
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MN961200.1_rdrp_orf1_[Hoya_necrotic_spot_virus],0.2870370370370371,61,0.7986852917009039,693,972,1375,1217,1130
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MW897268.1_rdrp_orf1_[Yunnan_virgavirus_3],0.3026315789473685,65,0.7493837304847987,636,912,1419,1217,1114
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,OL472109.1_rdrp_orf1_[Plantago_tobamovirus_1],0.27865404837013674,60,0.7814297452752671,686,951,1373,1217,1107
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,MW897265.1_rdrp_orf1_[Sichuan_virgavirus],0.2855659397715472,67,0.7912900575184881,688,963,1359,1217,1105
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,LC643028.1_rdrp_orf1_[Scopolia_mild_mottle_virus],0.2852494577006508,60,0.7576006573541495,659,922,1414,1217,1119
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,OP729508.1_rdrp_orf1_[African_eggplant-associated_virus],0.2901554404145078,60,0.7929334428923582,685,965,1371,1217,1119
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,OQ789506.1_rdrp_orf1_[Bertoki_tobamovirus_1],0.29822161422708615,45,0.600657354149548,513,731,1259,1217,773
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,OQ789505.1_rdrp_orf1_[Gorica_tobamovirus_1],0.2938689217758985,63,0.7773212818405916,668,946,1352,1217,1081
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AB976029.1_rdrp_orf1_[Gentian_ovary_ringspot_virus],0.3114754098360656,68,0.751848808545604,630,915,1496,1217,1194
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,KP760461.1_rdrp_orf1_[Drakaea_virus_A],0.3077803203661327,64,0.7181594083812654,605,874,1358,1217,1015
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AJ012005.1_rdrp_orf1_[Chinese_wheat_mosaic_virus],0.3099593495934959,68,0.8085456039441249,679,984,1583,1217,1350
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,BAA94796.1_BAA94797.1_orf1_[Japanese_soil-borne_wheat_mosaic_virus],0.31225296442687744,74,0.8315529991783073,696,1012,1539,1217,1334
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AJ132578.1_rdrp_orf1_[Oat_golden_stripe_virus],0.30843840931134825,74,0.8471651602300739,713,1031,1531,1217,1345
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AJ132576.1_rdrp_orf1_[Soil-borne_cereal_mosaic_virus],0.2896064581231079,62,0.8142974527526705,704,991,1534,1217,1308
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,L07937.1_rdrp_orf1_[Soil-borne_wheat_mosaic_virus],0.29511465603190423,61,0.8241577649958916,707,1003,1534,1217,1320
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AB033691.1_rdrp_orf1_[Sorghum_chlorotic_spot_virus],0.32790445168295335,67,0.7567789646672145,619,921,1573,1217,1277
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,X99149.1_rdrp_orf1_[Indian_peanut_clump_virus],0.3048245614035088,70,0.7493837304847987,634,912,1435,1217,1130
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,X78602.1_rdrp_orf1_[Peanut_clump_virus],0.2852598091198303,60,0.7748562037797864,674,943,1419,1217,1145
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,Z97873.1_rdrp_orf1_[Beet_soil-borne_virus],0.2965174129353234,69,0.8258011503697618,707,1005,1482,1217,1270
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AJ223596.1_rdrp_orf1_[Beet_virus_Q],0.2954773869346734,75,0.8175842235004108,701,995,1532,1217,1310
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,D86636.1_rdrp_orf1_[Broad_bean_necrosis_virus],0.2848664688427299,70,0.8307313064913723,723,1011,1512,1217,1306
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,KT225271.2_rdrp_orf1_[Colombian_potato_soil-borne_virus],0.3168316831683168,77,0.8299096138044372,690,1010,1548,1217,1341
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AJ238607.1_rdrp_orf1_[Potato_mop-top_virus],0.31562819203268644,73,0.8044371405094495,670,979,1541,1217,1303
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,KT225277.1_rdrp_orf1_[Soil-borne_virus_2],0.3022794846382557,73,0.8290879211175021,704,1009,1523,1217,1315
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,X14006.1_rdrp_orf1_[Pea_early_browning_virus],0.3046092184368737,75,0.8200493015612161,694,998,1465,1217,1246
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,L23972.1_rdrp_orf1_[Pepper_ringspot_virus],0.2778345250255363,67,0.8044371405094495,707,979,1417,1217,1179
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,AF166084.1_rdrp_orf1_[Tobacco_rattle_virus],0.2907444668008048,69,0.8167625308134757,705,994,1410,1217,1187
SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268,NODE_2071_length_4378_cov_7.675688_SRR11393268_3,J04342.1_rdrp_orf1_[Barley_stripe_mosaic_virus],0.29392971246006394,68,0.7715694330320461,663,939,1417,1217,1139
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_001728.1_rdrp_orf1_[Odontoglossum_ringspot_virus],0.30638297872340425,57,0.8618581907090465,489,705,1225,818,1112
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_009642.1_rdrp_orf1_[Bell_pepper_mottle_virus],0.30319888734353273,48,0.8789731051344744,501,719,1215,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_040685.2_rdrp_orf1_[Opuntia_virus_2],0.324438202247191,58,0.8704156479217604,481,712,1206,818,1100
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_016519.1_rdrp_orf1_[Clitoria_yellow_mottle_virus],0.314327485380117,55,0.8361858190709046,469,684,1267,818,1133
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_001556.1_rdrp_orf1_[Tobacco_mild_green_mosaic_virus],0.31690140845070425,51,0.8679706601466992,485,710,1219,818,1111
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_028478.1_rdrp_orf1_[Tomato_brown_rugose_fruit_virus],0.2874828060522696,48,0.8887530562347188,518,727,1207,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_026816.1_rdrp_orf1_[Plumeria_mosaic_virus],0.3168044077134986,54,0.8875305623471883,496,726,1244,818,1152
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_025381.1_rdrp_orf1_[Hibiscus_latent_Fort_Pierce_virus],0.3138888888888889,58,0.8801955990220048,494,720,1236,818,1138
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_008310.2_rdrp_orf1_[Hibiscus_latent_Singapore_virus],0.3389830508474576,56,0.8655256723716381,468,708,1244,818,1134
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_022801.1_rdrp_orf1_[Yellow_tailflower_mild_mottle_virus],0.30482758620689654,52,0.8863080684596577,504,725,1212,818,1119
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_022230.1_rdrp_orf1_[Tomato_mottle_mosaic_virus],0.2841677943166441,43,0.9034229828850856,529,739,1195,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_016442.1_rdrp_orf1_[Rattail_cactus_necrosis-associated_virus],0.3337912087912088,68,0.8899755501222494,485,728,1236,818,1146
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_010944.1_rdrp_orf1_[Brugmansia_mild_mottle_virus],0.3223140495867769,58,0.8875305623471883,492,726,1207,818,1115
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_009041.1_rdrp_orf1_[Rehmannia_mosaic_virus],0.29863013698630136,48,0.8924205378973105,512,730,1204,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_008365.1_rdrp_orf1_[Streptocarpus_flower_break_virus],0.29268292682926833,49,0.902200488997555,522,738,1185,818,1105
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_004422.1_rdrp_orf1_[Youcai_mosaic_virus],0.31799163179916323,56,0.8765281173594132,489,717,1204,818,1103
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_003852.1_rdrp_orf1_[Obuda_pepper_virus],0.27682119205298017,49,0.9229828850855746,546,755,1178,818,1115
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_003630.1_rdrp_orf1_[Pepper_mild_mottle_virus],0.3106796116504854,50,0.8814180929095354,497,721,1214,818,1117
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_003355.1_rdrp_orf1_[Wasabi_mottle_virus],0.30410958904109586,49,0.8924205378973105,508,730,1191,818,1103
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_002633.1_rdrp_orf1_[Cucumber_fruit_mottle_mosaic_virus],0.3226256983240223,62,0.8753056234718827,485,716,1268,818,1166
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_001873.1_rdrp_orf1_[Turnip_vein-clearing_virus],0.3037135278514589,50,0.921760391198044,525,754,1171,818,1107
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_034509.1_rdrp_orf1_[Hoya_chlorotic_spot_virus],0.3089887640449438,57,0.8704156479217604,492,712,1215,818,1109
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_030229.1_rdrp_orf1_[Tropical_soda_apple_mosaic_virus],0.3100671140939597,52,0.910757946210269,514,745,1190,818,1117
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_002792.2_rdrp_orf1_[Ribgrass_mosaic_virus],0.31676136363636365,54,0.8606356968215159,481,704,1221,818,1107
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_015552.1_rdrp_orf1_[Passion_fruit_mosaic_virus],0.3157894736842105,52,0.882640586797066,494,722,1196,818,1100
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_014546.1_rdrp_orf1_[Frangipani_mosaic_virus],0.30152143845089907,55,0.8838630806845966,505,723,1241,818,1146
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_011803.1_rdrp_orf1_[Cactus_mild_mottle_virus],0.32963988919667586,58,0.882640586797066,484,722,1238,818,1142
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_008614.1_rdrp_orf1_[Cucumber_mottle_virus],0.30241935483870963,53,0.9095354523227384,519,744,1240,818,1166
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_004106.1_rdrp_orf1_[Paprika_mild_mottle_virus],0.2786666666666666,48,0.9168704156479217,541,750,1183,818,1115
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_003878.1_rdrp_orf1_[Zucchini_green_mottle_mosaic_virus],0.3262108262108262,53,0.8581907090464548,473,702,1282,818,1166
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_003610.1_rdrp_orf1_[Kyuri_green_mottle_mosaic_virus],0.33819241982507287,57,0.8386308068459658,454,686,1298,818,1166
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_002692.1_rdrp_orf1_[Tomato_mosaic_virus],0.3001364256480218,52,0.8960880195599022,513,733,1201,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_001801.1_rdrp_orf1_[Cucumber_green_mottle_mosaic_virus],0.32810271041369476,57,0.8569682151589242,471,701,1261,818,1144
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,NC_001367.1_rdrp_orf1_[Tobacco_mosaic_virus],0.2847593582887701,49,0.9144254278728606,535,748,1186,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MW057697.1_rdrp_orf1_[Sunn-hemp_mosaic_virus],0.3153526970954357,48,0.8838630806845966,495,723,1225,818,1130
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,DQ356949.1_rdrp_orf1_[Maracuja_mosaic_virus],0.2986486486486486,51,0.9046454767726161,519,740,1181,818,1103
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,OR350232.1_rdrp_orf1_[Piper_chlorosis_virus],0.30110497237569056,60,0.8850855745721271,506,724,1212,818,1118
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MH645158.1_rdrp_orf1_[Ullucus_tobamovirus_1],0.318118948824343,57,0.8838630806845966,493,723,1201,818,1106
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MW346735.1_rdrp_orf1_[Virgaviridae_sp.],0.3285302593659942,56,0.8484107579462102,466,694,1221,818,1097
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,OL404963.1_rdrp_orf1_[Trichosanthes_mottle_mosaic_virus],0.32577903682719545,57,0.863080684596577,476,706,1278,818,1166
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MN164455.1_rdrp_orf1_[Chili_pepper_mild_mottle_virus],0.3019125683060109,51,0.8948655256723717,511,732,1202,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MN164454.1_rdrp_orf1_[Yellow_pepper_mild_mottle_virus],0.2930800542740841,53,0.9009779951100244,521,737,1197,818,1116
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MW346736.1_rdrp_orf1_[Virgaviridae_sp.],0.31163434903047094,50,0.882640586797066,497,722,1213,818,1117
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MN961200.1_rdrp_orf1_[Hoya_necrotic_spot_virus],0.32816901408450705,53,0.8679706601466992,477,710,1238,818,1130
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MW897268.1_rdrp_orf1_[Yunnan_virgavirus_3],0.3097826086956522,56,0.8997555012224939,508,736,1196,818,1114
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,OL472109.1_rdrp_orf1_[Plantago_tobamovirus_1],0.28743315508021394,49,0.9144254278728606,533,748,1177,818,1107
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,MW897265.1_rdrp_orf1_[Sichuan_virgavirus],0.3182441700960219,54,0.89119804400978,497,729,1194,818,1105
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,LC643028.1_rdrp_orf1_[Scopolia_mild_mottle_virus],0.28915662650602414,50,0.91320293398533,531,747,1190,818,1119
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,OP729508.1_rdrp_orf1_[African_eggplant-associated_virus],0.29958960328317374,50,0.8936430317848411,512,731,1206,818,1119
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,OQ789506.1_rdrp_orf1_[Bertoki_tobamovirus_1],0.2950075642965204,38,0.8080684596577017,466,661,930,818,773
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,OQ789505.1_rdrp_orf1_[Gorica_tobamovirus_1],0.30811554332874824,48,0.8887530562347188,503,727,1172,818,1081
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AB976029.1_rdrp_orf1_[Gentian_ovary_ringspot_virus],0.3314685314685315,58,0.8740831295843521,478,715,1297,818,1194
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,KP760461.1_rdrp_orf1_[Drakaea_virus_A],0.28933333333333333,45,0.9168704156479217,533,750,1083,818,1015
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AJ012005.1_rdrp_orf1_[Chinese_wheat_mosaic_virus],0.31599999999999995,60,0.9168704156479217,513,750,1418,818,1350
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,BAA94796.1_BAA94797.1_orf1_[Japanese_soil-borne_wheat_mosaic_virus],0.3102529960053262,52,0.9180929095354523,518,751,1401,818,1334
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AJ132578.1_rdrp_orf1_[Oat_golden_stripe_virus],0.3244755244755245,51,0.8740831295843521,483,715,1448,818,1345
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AJ132576.1_rdrp_orf1_[Soil-borne_cereal_mosaic_virus],0.30226364846870835,56,0.9180929095354523,524,751,1375,818,1308
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,L07937.1_rdrp_orf1_[Soil-borne_wheat_mosaic_virus],0.3019607843137255,55,0.9352078239608802,534,765,1373,818,1320
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AB033691.1_rdrp_orf1_[Sorghum_chlorotic_spot_virus],0.3490304709141274,61,0.882640586797066,470,722,1373,818,1277
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,X99149.1_rdrp_orf1_[Indian_peanut_clump_virus],0.2943603851444292,47,0.8887530562347188,513,727,1221,818,1130
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,X78602.1_rdrp_orf1_[Peanut_clump_virus],0.30165289256198347,56,0.8875305623471883,507,726,1237,818,1145
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,Z97873.1_rdrp_orf1_[Beet_soil-borne_virus],0.3080054274084125,55,0.9009779951100244,510,737,1351,818,1270
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AJ223596.1_rdrp_orf1_[Beet_virus_Q],0.32833787465940056,60,0.8973105134474327,493,734,1394,818,1310
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,D86636.1_rdrp_orf1_[Broad_bean_necrosis_virus],0.3226256983240223,57,0.8753056234718827,485,716,1408,818,1306
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,KT225271.2_rdrp_orf1_[Colombian_potato_soil-borne_virus],0.3293650793650794,56,0.9242053789731052,507,756,1403,818,1341
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AJ238607.1_rdrp_orf1_[Potato_mop-top_virus],0.3252688172043011,55,0.9095354523227384,502,744,1377,818,1303
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,KT225277.1_rdrp_orf1_[Soil-borne_virus_2],0.31436314363143636,57,0.902200488997555,506,738,1395,818,1315
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,X14006.1_rdrp_orf1_[Pea_early_browning_virus],0.3132867132867133,54,0.8740831295843521,491,715,1349,818,1246
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,L23972.1_rdrp_orf1_[Pepper_ringspot_virus],0.3094910591471802,52,0.8887530562347188,502,727,1270,818,1179
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,AF166084.1_rdrp_orf1_[Tobacco_rattle_virus],0.2876526458616011,50,0.9009779951100244,525,737,1268,818,1187
SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268,NODE_4437_length_3466_cov_10.870126_SRR11393268_5,J04342.1_rdrp_orf1_[Barley_stripe_mosaic_virus],0.33895921237693394,61,0.8691931540342298,470,711,1246,818,1139
SRR11393268,NODE_2773_length_4038_cov_10.287974_SRR11393268,NODE_2773_length_4038_cov_10.287974_SRR11393268_1,NC_001728.1_rdrp_orf1_[Odontoglossum_ringspot_virus],0.2871012482662968,62,0.8146892655367232,514,721,1276,885,1112
